0.50000000 0.06768142
0.60000000 0.05290220
0.70000000 0.06074765
0.80000000 0.06949621
0.90000000 0.05929510
1.00000000 0.04469875
1.10000000 0.04902968
1.20000000 0.05540088
1.30000000 0.04686916
1.40000000 0.03394479
1.50000000 0.03520367
1.60000000 0.03904829
1.70000000 0.03264932
1.80000000 0.02262039
1.90000000 0.02190248
2.00000000 0.02368371
2.10000000 0.01952437
2.20000000 0.01290920
2.30000000 0.01151766
2.40000000 0.01206307
2.50000000 0.00980683
2.60000000 0.00620067
2.70000000 0.00503780
2.80000000 0.00508233
2.90000000 0.00408878
3.00000000 0.00249122
3.10000000 0.00182602
3.20000000 0.00176309
3.30000000 0.00141148
3.40000000 0.00083931
3.50000000 0.00055172
3.60000000 0.00050459
3.70000000 0.00040424
3.80000000 0.00023839
3.90000000 0.00014054
4.00000000 0.00011965
4.10000000 0.00009643
4.20000000 0.00005711
4.30000000 0.00003061
4.40000000 0.00002353
4.50000000 0.00001896
4.60000000 0.00001186
4.70000000 0.00000585
4.80000000 0.00000358
4.90000000 0.00000290
5.00000000 0.00000200
5.10000000 0.00000089
5.20000000 0.00000039
5.30000000 0.00000042
5.40000000 0.00000048
5.50000000 0.00000011
5.60000000 0.00000010
5.70000000 0.00000019
5.80000000 0.00000036
5.90000000 0.00000010
6.00000000 0.00000006


0.10000000 0.06431030
0.20000000 0.05342220
0.30000000 0.06739012
0.40000000 0.07241185
0.50000000 0.05629566
0.60000000 0.05112101
0.70000000 0.06406378
0.80000000 0.06196452
0.90000000 0.04553032
1.00000000 0.04575707
1.10000000 0.05439354
1.20000000 0.04715362
1.30000000 0.03401797
1.40000000 0.03697382
1.50000000 0.04037947
1.60000000 0.03135778
1.70000000 0.02315249
1.80000000 0.02597653
1.90000000 0.02555862
2.00000000 0.01790101
2.10000000 0.01394434
2.20000000 0.01536421
2.30000000 0.01347976
2.40000000 0.00866788
2.50000000 0.00718936
2.60000000 0.00749046
2.70000000 0.00584367
2.80000000 0.00354958
2.90000000 0.00309856
3.00000000 0.00298731
3.10000000 0.00208025
3.20000000 0.00123263
3.30000000 0.00110543
3.40000000 0.00097745
3.50000000 0.00061308
3.60000000 0.00036378
3.70000000 0.00032649
3.80000000 0.00026443
3.90000000 0.00015130
4.00000000 0.00009118
4.10000000 0.00008037
4.20000000 0.00005948
4.30000000 0.00003159
4.40000000 0.00001927
4.50000000 0.00001637
4.60000000 0.00001153
4.70000000 0.00000569
4.80000000 0.00000313
4.90000000 0.00000260
5.00000000 0.00000183
5.10000000 0.00000078
5.20000000 0.00000036
5.30000000 0.00000040
5.40000000 0.00000044
5.50000000 0.00000007
5.60000000 0.00000009
5.70000000 0.00000019
5.80000000 0.00000035
5.90000000 0.00000009
6.00000000 0.00000006


